ip,name
213.171.205.61,got it from https://public-dns.info/nameservers-all.txt
182.18.187.20,got it from https://public-dns.info/nameservers-all.txt
80.248.7.2,got it from https://public-dns.info/nameservers-all.txt
86.62.182.138,got it from https://public-dns.info/nameservers-all.txt
060.251.190.246,got it from https://public-dns.info/nameservers-all.txt
213.163.120.82,got it from https://public-dns.info/nameservers-all.txt
195.49.187.76,got it from https://public-dns.info/nameservers-all.txt
213.153.206.7,got it from https://public-dns.info/nameservers-all.txt
046.232.132.148,got it from https://public-dns.info/nameservers-all.txt
109.254.47.59,got it from https://public-dns.info/nameservers-all.txt
024.172.187.132,got it from https://public-dns.info/nameservers-all.txt
69.24.34.200,got it from https://public-dns.info/nameservers-all.txt
46.209.59.66,got it from https://public-dns.info/nameservers-all.txt
218.234.5.51,got it from https://public-dns.info/nameservers-all.txt
91.212.101.61,got it from https://public-dns.info/nameservers-all.txt
200.72.163.50,got it from https://public-dns.info/nameservers-all.txt
195.55.127.169,got it from https://public-dns.info/nameservers-all.txt
121.156.106.247,got it from https://public-dns.info/nameservers-all.txt
79.101.96.58,got it from https://public-dns.info/nameservers-all.txt
193.165.188.196,got it from https://public-dns.info/nameservers-all.txt
205.237.197.254,got it from https://public-dns.info/nameservers-all.txt
61.41.17.16,got it from https://public-dns.info/nameservers-all.txt
119.73.137.211,got it from https://public-dns.info/nameservers-all.txt
94.232.145.97,got it from https://public-dns.info/nameservers-all.txt
202.171.46.38,got it from https://public-dns.info/nameservers-all.txt
194.213.61.115,got it from https://public-dns.info/nameservers-all.txt
203.234.238.85,got it from https://public-dns.info/nameservers-all.txt
193.107.239.74,got it from https://public-dns.info/nameservers-all.txt
124.219.164.188,got it from https://public-dns.info/nameservers-all.txt
176.221.68.3,got it from https://public-dns.info/nameservers-all.txt
065.255.197.147,got it from https://public-dns.info/nameservers-all.txt
195.6.172.15,got it from https://public-dns.info/nameservers-all.txt
115.42.158.218,got it from https://public-dns.info/nameservers-all.txt
61.41.17.6,got it from https://public-dns.info/nameservers-all.txt
183.109.184.163,got it from https://public-dns.info/nameservers-all.txt
194.218.102.132,got it from https://public-dns.info/nameservers-all.txt
184.149.50.25,got it from https://public-dns.info/nameservers-all.txt
60.248.191.21,got it from https://public-dns.info/nameservers-all.txt
88.80.70.7,got it from https://public-dns.info/nameservers-all.txt
180.150.229.193,got it from https://public-dns.info/nameservers-all.txt
059.120.125.129,got it from https://public-dns.info/nameservers-all.txt
062.149.231.237,got it from https://public-dns.info/nameservers-all.txt
103.20.1.67,got it from https://public-dns.info/nameservers-all.txt
091.229.100.137,got it from https://public-dns.info/nameservers-all.txt
80.67.202.76,got it from https://public-dns.info/nameservers-all.txt
108.58.41.27,got it from https://public-dns.info/nameservers-all.txt
213.108.120.228,got it from https://public-dns.info/nameservers-all.txt
091.210.192.194,got it from https://public-dns.info/nameservers-all.txt
61.221.188.61,got it from https://public-dns.info/nameservers-all.txt
210.69.58.1,got it from https://public-dns.info/nameservers-all.txt
163.27.235.1,got it from https://public-dns.info/nameservers-all.txt
12.14.10.228,got it from https://public-dns.info/nameservers-all.txt
080.150.109.197,got it from https://public-dns.info/nameservers-all.txt
217.219.115.148,got it from https://public-dns.info/nameservers-all.txt
122.117.172.114,got it from https://public-dns.info/nameservers-all.txt
72.29.105.71,got it from https://public-dns.info/nameservers-all.txt
69.196.208.8,got it from https://public-dns.info/nameservers-all.txt
121.254.173.130,got it from https://public-dns.info/nameservers-all.txt
216.98.4.51,got it from https://public-dns.info/nameservers-all.txt
80.74.110.66,got it from https://public-dns.info/nameservers-all.txt
122.147.248.147,got it from https://public-dns.info/nameservers-all.txt
62.176.77.115,got it from https://public-dns.info/nameservers-all.txt
083.149.227.152,got it from https://public-dns.info/nameservers-all.txt
219.166.214.186,got it from https://public-dns.info/nameservers-all.txt
66.109.24.86,got it from https://public-dns.info/nameservers-all.txt
195.29.226.147,got it from https://public-dns.info/nameservers-all.txt
176.31.81.54,got it from https://public-dns.info/nameservers-all.txt
212.113.0.3,got it from https://public-dns.info/nameservers-all.txt
176.221.23.252,got it from https://public-dns.info/nameservers-all.txt
41.0.68.149,got it from https://public-dns.info/nameservers-all.txt
216.215.234.175,got it from https://public-dns.info/nameservers-all.txt
91.122.73.139,got it from https://public-dns.info/nameservers-all.txt
218.146.255.227,got it from https://public-dns.info/nameservers-all.txt
92.242.222.16,got it from https://public-dns.info/nameservers-all.txt
202.29.240.90,got it from https://public-dns.info/nameservers-all.txt
193.33.231.7,got it from https://public-dns.info/nameservers-all.txt
210.245.150.62,got it from https://public-dns.info/nameservers-all.txt
159.8.155.69,got it from https://public-dns.info/nameservers-all.txt
217.86.149.109,got it from https://public-dns.info/nameservers-all.txt
91.208.193.1,got it from https://public-dns.info/nameservers-all.txt
091.225.115.129,got it from https://public-dns.info/nameservers-all.txt
103.20.1.100,got it from https://public-dns.info/nameservers-all.txt
210.69.58.2,got it from https://public-dns.info/nameservers-all.txt
211.117.45.25,got it from https://public-dns.info/nameservers-all.txt
93.51.172.170,got it from https://public-dns.info/nameservers-all.txt
202.181.238.98,got it from https://public-dns.info/nameservers-all.txt
82.70.151.134,got it from https://public-dns.info/nameservers-all.txt
194.213.60.236,got it from https://public-dns.info/nameservers-all.txt
84.52.54.207,got it from https://public-dns.info/nameservers-all.txt
37.29.2.7,got it from https://public-dns.info/nameservers-all.txt
95.87.206.19,got it from https://public-dns.info/nameservers-all.txt
88.212.11.110,got it from https://public-dns.info/nameservers-all.txt
211.106.66.100,got it from https://public-dns.info/nameservers-all.txt
37.187.136.99,got it from https://public-dns.info/nameservers-all.txt
211.106.66.130,got it from https://public-dns.info/nameservers-all.txt
217.219.148.69,got it from https://public-dns.info/nameservers-all.txt
125.250.237.1,got it from https://public-dns.info/nameservers-all.txt
70.25.71.251,got it from https://public-dns.info/nameservers-all.txt
91.200.116.22,got it from https://public-dns.info/nameservers-all.txt
72.29.105.70,got it from https://public-dns.info/nameservers-all.txt
210.80.58.4,got it from https://public-dns.info/nameservers-all.txt
194.24.228.206,got it from https://public-dns.info/nameservers-all.txt
12.14.10.226,got it from https://public-dns.info/nameservers-all.txt
195.96.225.129,got it from https://public-dns.info/nameservers-all.txt
085.196.135.154,got it from https://public-dns.info/nameservers-all.txt
175.139.148.65,got it from https://public-dns.info/nameservers-all.txt
41.228.66.65,got it from https://public-dns.info/nameservers-all.txt
80.122.64.42,got it from https://public-dns.info/nameservers-all.txt
219.106.252.212,got it from https://public-dns.info/nameservers-all.txt
212.23.64.92,got it from https://public-dns.info/nameservers-all.txt
200.105.133.162,got it from https://public-dns.info/nameservers-all.txt
211.250.147.10,got it from https://public-dns.info/nameservers-all.txt
210.1.58.22,got it from https://public-dns.info/nameservers-all.txt
203.155.133.114,got it from https://public-dns.info/nameservers-all.txt
12.172.9.45,got it from https://public-dns.info/nameservers-all.txt
61.123.159.14,got it from https://public-dns.info/nameservers-all.txt
91.228.116.40,got it from https://public-dns.info/nameservers-all.txt
211.183.181.3,got it from https://public-dns.info/nameservers-all.txt
216.237.114.148,got it from https://public-dns.info/nameservers-all.txt
200.195.132.52,got it from https://public-dns.info/nameservers-all.txt
5.179.93.121,got it from https://public-dns.info/nameservers-all.txt
173.244.83.5,got it from https://public-dns.info/nameservers-all.txt
61.91.33.6,got it from https://public-dns.info/nameservers-all.txt
211.75.66.207,got it from https://public-dns.info/nameservers-all.txt
69.28.212.48,got it from https://public-dns.info/nameservers-all.txt
203.140.150.48,got it from https://public-dns.info/nameservers-all.txt
216.230.151.37,got it from https://public-dns.info/nameservers-all.txt
046.146.241.179,got it from https://public-dns.info/nameservers-all.txt
195.128.139.7,got it from https://public-dns.info/nameservers-all.txt
218.42.147.91,got it from https://public-dns.info/nameservers-all.txt
46.233.42.210,got it from https://public-dns.info/nameservers-all.txt
195.128.139.22,got it from https://public-dns.info/nameservers-all.txt
92.61.114.113,got it from https://public-dns.info/nameservers-all.txt
200.192.254.106,got it from https://public-dns.info/nameservers-all.txt
201.30.200.141,got it from https://public-dns.info/nameservers-all.txt
173.71.30.195,got it from https://public-dns.info/nameservers-all.txt
203.69.212.28,got it from https://public-dns.info/nameservers-all.txt
83.103.36.222,got it from https://public-dns.info/nameservers-all.txt
93.82.250.146,got it from https://public-dns.info/nameservers-all.txt
203.206.140.217,got it from https://public-dns.info/nameservers-all.txt
195.128.139.18,got it from https://public-dns.info/nameservers-all.txt
82.80.196.156,got it from https://public-dns.info/nameservers-all.txt
176.111.116.124,got it from https://public-dns.info/nameservers-all.txt
122.202.48.24,got it from https://public-dns.info/nameservers-all.txt
69.59.209.34,got it from https://public-dns.info/nameservers-all.txt
124.244.106.97,got it from https://public-dns.info/nameservers-all.txt
217.13.80.252,got it from https://public-dns.info/nameservers-all.txt
202.86.129.106,got it from https://public-dns.info/nameservers-all.txt
46.209.208.3,got it from https://public-dns.info/nameservers-all.txt
175.139.148.73,got it from https://public-dns.info/nameservers-all.txt
190.165.165.240,got it from https://public-dns.info/nameservers-all.txt
67.199.120.64,got it from https://public-dns.info/nameservers-all.txt
217.11.33.155,got it from https://public-dns.info/nameservers-all.txt
62.149.177.2,got it from https://public-dns.info/nameservers-all.txt
118.175.76.43,got it from https://public-dns.info/nameservers-all.txt
203.231.233.252,got it from https://public-dns.info/nameservers-all.txt
121.181.219.202,got it from https://public-dns.info/nameservers-all.txt
201.73.200.3,got it from https://public-dns.info/nameservers-all.txt
60.249.48.141,got it from https://public-dns.info/nameservers-all.txt
41.33.218.162,got it from https://public-dns.info/nameservers-all.txt
216.237.114.149,got it from https://public-dns.info/nameservers-all.txt
203.1.237.31,got it from https://public-dns.info/nameservers-all.txt
91.190.234.69,got it from https://public-dns.info/nameservers-all.txt
217.17.33.78,got it from https://public-dns.info/nameservers-all.txt
081.170.204.228,got it from https://public-dns.info/nameservers-all.txt
58.27.149.70,got it from https://public-dns.info/nameservers-all.txt
203.231.233.253,got it from https://public-dns.info/nameservers-all.txt
200.11.71.203,got it from https://public-dns.info/nameservers-all.txt
123.30.184.132,got it from https://public-dns.info/nameservers-all.txt
66.199.39.150,got it from https://public-dns.info/nameservers-all.txt
115.178.96.2,got it from https://public-dns.info/nameservers-all.txt
195.39.226.101,got it from https://public-dns.info/nameservers-all.txt
122.209.48.3,got it from https://public-dns.info/nameservers-all.txt
173.71.30.196,got it from https://public-dns.info/nameservers-all.txt
212.244.28.154,got it from https://public-dns.info/nameservers-all.txt
188.225.179.158,got it from https://public-dns.info/nameservers-all.txt
204.101.131.11,got it from https://public-dns.info/nameservers-all.txt
125.227.201.204,got it from https://public-dns.info/nameservers-all.txt
210.66.73.137,got it from https://public-dns.info/nameservers-all.txt
61.222.31.206,got it from https://public-dns.info/nameservers-all.txt
207.191.192.115,got it from https://public-dns.info/nameservers-all.txt
059.167.128.180,got it from https://public-dns.info/nameservers-all.txt
116.212.100.29,got it from https://public-dns.info/nameservers-all.txt
66.209.53.88,got it from https://public-dns.info/nameservers-all.txt
109.228.16.149,got it from https://public-dns.info/nameservers-all.txt
80.238.217.32,got it from https://public-dns.info/nameservers-all.txt
85.196.135.46,got it from https://public-dns.info/nameservers-all.txt
062.148.151.157,got it from https://public-dns.info/nameservers-all.txt
116.124.194.176,got it from https://public-dns.info/nameservers-all.txt
118.163.181.18,got it from https://public-dns.info/nameservers-all.txt
112.216.183.66,got it from https://public-dns.info/nameservers-all.txt
195.243.99.35,got it from https://public-dns.info/nameservers-all.txt
75.180.129.32,got it from https://public-dns.info/nameservers-all.txt
210.201.108.62,got it from https://public-dns.info/nameservers-all.txt
123.30.172.180,got it from https://public-dns.info/nameservers-all.txt
81.15.161.3,got it from https://public-dns.info/nameservers-all.txt
209.131.222.30,got it from https://public-dns.info/nameservers-all.txt
069.159.233.253,got it from https://public-dns.info/nameservers-all.txt
201.33.131.38,got it from https://public-dns.info/nameservers-all.txt
210.201.108.128,got it from https://public-dns.info/nameservers-all.txt
83.103.36.213,got it from https://public-dns.info/nameservers-all.txt
090.182.168.242,got it from https://public-dns.info/nameservers-all.txt
109.228.16.123,got it from https://public-dns.info/nameservers-all.txt
041.225.199.144,got it from https://public-dns.info/nameservers-all.txt
95.110.164.74,got it from https://public-dns.info/nameservers-all.txt
112.121.184.34,got it from https://public-dns.info/nameservers-all.txt
212.59.30.147,got it from https://public-dns.info/nameservers-all.txt
222.230.138.105,got it from https://public-dns.info/nameservers-all.txt
59.125.209.82,got it from https://public-dns.info/nameservers-all.txt
062.225.102.177,got it from https://public-dns.info/nameservers-all.txt
202.158.5.202,got it from https://public-dns.info/nameservers-all.txt
94.253.14.94,got it from https://public-dns.info/nameservers-all.txt
168.215.161.120,got it from https://public-dns.info/nameservers-all.txt
210.60.110.1,got it from https://public-dns.info/nameservers-all.txt
41.225.200.13,got it from https://public-dns.info/nameservers-all.txt
89.250.80.61,got it from https://public-dns.info/nameservers-all.txt
109.228.16.122,got it from https://public-dns.info/nameservers-all.txt
59.188.74.1,got it from https://public-dns.info/nameservers-all.txt
212.68.146.250,got it from https://public-dns.info/nameservers-all.txt
81.182.252.33,got it from https://public-dns.info/nameservers-all.txt
173.13.24.34,got it from https://public-dns.info/nameservers-all.txt
89.216.16.28,got it from https://public-dns.info/nameservers-all.txt
14.1.44.150,got it from https://public-dns.info/nameservers-all.txt
198.86.242.6,got it from https://public-dns.info/nameservers-all.txt
211.72.106.204,got it from https://public-dns.info/nameservers-all.txt
212.59.30.158,got it from https://public-dns.info/nameservers-all.txt
151.237.84.162,got it from https://public-dns.info/nameservers-all.txt
60.251.48.61,got it from https://public-dns.info/nameservers-all.txt
41.58.168.170,got it from https://public-dns.info/nameservers-all.txt
210.122.109.43,got it from https://public-dns.info/nameservers-all.txt
212.243.144.68,got it from https://public-dns.info/nameservers-all.txt
118.163.181.17,got it from https://public-dns.info/nameservers-all.txt
84.54.146.191,got it from https://public-dns.info/nameservers-all.txt
82.117.196.42,got it from https://public-dns.info/nameservers-all.txt
212.59.30.145,got it from https://public-dns.info/nameservers-all.txt
203.73.83.28,got it from https://public-dns.info/nameservers-all.txt
112.121.184.35,got it from https://public-dns.info/nameservers-all.txt
067.200.141.228,got it from https://public-dns.info/nameservers-all.txt
222.97.12.130,got it from https://public-dns.info/nameservers-all.txt
178.22.51.98,got it from https://public-dns.info/nameservers-all.txt
209.91.134.67,got it from https://public-dns.info/nameservers-all.txt
183.107.238.12,got it from https://public-dns.info/nameservers-all.txt
212.59.30.156,got it from https://public-dns.info/nameservers-all.txt
109.73.90.205,got it from https://public-dns.info/nameservers-all.txt
94.40.248.12,got it from https://public-dns.info/nameservers-all.txt
080.233.248.113,got it from https://public-dns.info/nameservers-all.txt
186.38.42.10,got it from https://public-dns.info/nameservers-all.txt
202.58.8.198,got it from https://public-dns.info/nameservers-all.txt
61.222.31.183,got it from https://public-dns.info/nameservers-all.txt
190.106.103.134,got it from https://public-dns.info/nameservers-all.txt
61.250.157.15,got it from https://public-dns.info/nameservers-all.txt
122.1.0.154,got it from https://public-dns.info/nameservers-all.txt
082.127.253.123,got it from https://public-dns.info/nameservers-all.txt
194.105.133.2,got it from https://public-dns.info/nameservers-all.txt
186.103.180.234,got it from https://public-dns.info/nameservers-all.txt
037.128.217.205,got it from https://public-dns.info/nameservers-all.txt
41.0.26.78,got it from https://public-dns.info/nameservers-all.txt
37.59.218.150,got it from https://public-dns.info/nameservers-all.txt
72.15.157.67,got it from https://public-dns.info/nameservers-all.txt
81.182.252.34,got it from https://public-dns.info/nameservers-all.txt
80.94.53.20,got it from https://public-dns.info/nameservers-all.txt
210.1.4.2,got it from https://public-dns.info/nameservers-all.txt
208.111.1.2,got it from https://public-dns.info/nameservers-all.txt
69.21.30.166,got it from https://public-dns.info/nameservers-all.txt
059.120.213.183,got it from https://public-dns.info/nameservers-all.txt
050.196.194.225,got it from https://public-dns.info/nameservers-all.txt
185.3.212.2,got it from https://public-dns.info/nameservers-all.txt
168.187.161.250,got it from https://public-dns.info/nameservers-all.txt
118.217.180.182,got it from https://public-dns.info/nameservers-all.txt
175.126.195.66,got it from https://public-dns.info/nameservers-all.txt
220.119.186.100,got it from https://public-dns.info/nameservers-all.txt
217.75.222.114,got it from https://public-dns.info/nameservers-all.txt
82.80.250.159,got it from https://public-dns.info/nameservers-all.txt
89.231.15.148,got it from https://public-dns.info/nameservers-all.txt
088.204.214.122,got it from https://public-dns.info/nameservers-all.txt
74.207.1.51,got it from https://public-dns.info/nameservers-all.txt
186.24.42.121,got it from https://public-dns.info/nameservers-all.txt
212.68.146.251,got it from https://public-dns.info/nameservers-all.txt
175.126.195.52,got it from https://public-dns.info/nameservers-all.txt
218.149.84.50,got it from https://public-dns.info/nameservers-all.txt
208.111.1.1,got it from https://public-dns.info/nameservers-all.txt
70.61.240.4,got it from https://public-dns.info/nameservers-all.txt
87.255.159.82,got it from https://public-dns.info/nameservers-all.txt
61.194.2.18,got it from https://public-dns.info/nameservers-all.txt
210.168.50.240,got it from https://public-dns.info/nameservers-all.txt
117.6.128.233,got it from https://public-dns.info/nameservers-all.txt
193.227.134.166,got it from https://public-dns.info/nameservers-all.txt
210.172.1.250,got it from https://public-dns.info/nameservers-all.txt
217.25.223.39,got it from https://public-dns.info/nameservers-all.txt
94.154.57.51,got it from https://public-dns.info/nameservers-all.txt
178.32.50.160,got it from https://public-dns.info/nameservers-all.txt
154.70.151.66,got it from https://public-dns.info/nameservers-all.txt
89.216.33.100,got it from https://public-dns.info/nameservers-all.txt
218.159.84.20,got it from https://public-dns.info/nameservers-all.txt
202.78.134.20,got it from https://public-dns.info/nameservers-all.txt
176.111.116.129,got it from https://public-dns.info/nameservers-all.txt
178.32.57.153,got it from https://public-dns.info/nameservers-all.txt
81.149.27.97,got it from https://public-dns.info/nameservers-all.txt
77.241.17.70,got it from https://public-dns.info/nameservers-all.txt
024.173.213.162,got it from https://public-dns.info/nameservers-all.txt
217.29.20.126,got it from https://public-dns.info/nameservers-all.txt
087.204.160.129,got it from https://public-dns.info/nameservers-all.txt
211.233.64.79,got it from https://public-dns.info/nameservers-all.txt
222.100.12.152,got it from https://public-dns.info/nameservers-all.txt
24.37.26.114,got it from https://public-dns.info/nameservers-all.txt
211.22.232.45,got it from https://public-dns.info/nameservers-all.txt
210.242.68.60,got it from https://public-dns.info/nameservers-all.txt
202.86.129.98,got it from https://public-dns.info/nameservers-all.txt
190.11.225.2,got it from https://public-dns.info/nameservers-all.txt
107.1.0.7,got it from https://public-dns.info/nameservers-all.txt
121.164.151.69,got it from https://public-dns.info/nameservers-all.txt
124.244.176.124,got it from https://public-dns.info/nameservers-all.txt
213.85.143.246,got it from https://public-dns.info/nameservers-all.txt
109.237.88.87,got it from https://public-dns.info/nameservers-all.txt
81.95.247.6,got it from https://public-dns.info/nameservers-all.txt
193.86.229.210,got it from https://public-dns.info/nameservers-all.txt
081.142.246.126,got it from https://public-dns.info/nameservers-all.txt
212.59.205.20,got it from https://public-dns.info/nameservers-all.txt
202.56.8.198,got it from https://public-dns.info/nameservers-all.txt
82.127.253.64,got it from https://public-dns.info/nameservers-all.txt
84.45.46.100,got it from https://public-dns.info/nameservers-all.txt
218.151.83.209,got it from https://public-dns.info/nameservers-all.txt
217.75.222.106,got it from https://public-dns.info/nameservers-all.txt
27.131.191.90,got it from https://public-dns.info/nameservers-all.txt
115.124.77.233,got it from https://public-dns.info/nameservers-all.txt
91.143.174.59,got it from https://public-dns.info/nameservers-all.txt
107.0.6.241,got it from https://public-dns.info/nameservers-all.txt
37.200.71.198,got it from https://public-dns.info/nameservers-all.txt
201.212.10.23,got it from https://public-dns.info/nameservers-all.txt
062.212.113.125,got it from https://public-dns.info/nameservers-all.txt
89.31.134.129,got it from https://public-dns.info/nameservers-all.txt
176.111.115.86,got it from https://public-dns.info/nameservers-all.txt
89.108.155.42,got it from https://public-dns.info/nameservers-all.txt
059.125.102.101,got it from https://public-dns.info/nameservers-all.txt
109.224.31.174,got it from https://public-dns.info/nameservers-all.txt
201.134.137.185,got it from https://public-dns.info/nameservers-all.txt
77.37.132.18,got it from https://public-dns.info/nameservers-all.txt
62.33.163.1,got it from https://public-dns.info/nameservers-all.txt
087.246.137.120,got it from https://public-dns.info/nameservers-all.txt
211.72.232.10,got it from https://public-dns.info/nameservers-all.txt
112.216.131.142,got it from https://public-dns.info/nameservers-all.txt
218.149.84.49,got it from https://public-dns.info/nameservers-all.txt
037.153.219.129,got it from https://public-dns.info/nameservers-all.txt
62.182.144.1,got it from https://public-dns.info/nameservers-all.txt
114.179.33.106,got it from https://public-dns.info/nameservers-all.txt
186.153.180.147,got it from https://public-dns.info/nameservers-all.txt
78.141.90.221,got it from https://public-dns.info/nameservers-all.txt
120.151.216.225,got it from https://public-dns.info/nameservers-all.txt
150.19.250.10,got it from https://public-dns.info/nameservers-all.txt
220.110.186.28,got it from https://public-dns.info/nameservers-all.txt
89.31.134.97,got it from https://public-dns.info/nameservers-all.txt
95.51.51.203,got it from https://public-dns.info/nameservers-all.txt
153.39.50.42,got it from https://public-dns.info/nameservers-all.txt
210.168.50.241,got it from https://public-dns.info/nameservers-all.txt
150.243.160.1,got it from https://public-dns.info/nameservers-all.txt
60.248.165.88,got it from https://public-dns.info/nameservers-all.txt
212.60.64.211,got it from https://public-dns.info/nameservers-all.txt
5.39.19.141,got it from https://public-dns.info/nameservers-all.txt
178.150.32.167,got it from https://public-dns.info/nameservers-all.txt
103.27.105.51,got it from https://public-dns.info/nameservers-all.txt
67.199.15.224,got it from https://public-dns.info/nameservers-all.txt
103.27.105.54,got it from https://public-dns.info/nameservers-all.txt
94.23.55.105,got it from https://public-dns.info/nameservers-all.txt
24.229.42.161,got it from https://public-dns.info/nameservers-all.txt
176.121.192.28,got it from https://public-dns.info/nameservers-all.txt
61.120.59.210,got it from https://public-dns.info/nameservers-all.txt
212.68.146.220,got it from https://public-dns.info/nameservers-all.txt
203.99.233.30,got it from https://public-dns.info/nameservers-all.txt
207.99.14.50,got it from https://public-dns.info/nameservers-all.txt
060.248.115.154,got it from https://public-dns.info/nameservers-all.txt
109.239.255.33,got it from https://public-dns.info/nameservers-all.txt
183.77.204.94,got it from https://public-dns.info/nameservers-all.txt
84.204.41.194,got it from https://public-dns.info/nameservers-all.txt
186.38.47.2,got it from https://public-dns.info/nameservers-all.txt
221.154.111.210,got it from https://public-dns.info/nameservers-all.txt
091.238.230.107,got it from https://public-dns.info/nameservers-all.txt
122.219.205.218,got it from https://public-dns.info/nameservers-all.txt
106.187.100.234,got it from https://public-dns.info/nameservers-all.txt
112.121.189.179,got it from https://public-dns.info/nameservers-all.txt
080.232.248.229,got it from https://public-dns.info/nameservers-all.txt
222.122.15.209,got it from https://public-dns.info/nameservers-all.txt
178.210.102.9,got it from https://public-dns.info/nameservers-all.txt
46.31.85.159,got it from https://public-dns.info/nameservers-all.txt
217.128.169.48,got it from https://public-dns.info/nameservers-all.txt
091.222.117.194,got it from https://public-dns.info/nameservers-all.txt
61.220.72.81,got it from https://public-dns.info/nameservers-all.txt
202.58.8.197,got it from https://public-dns.info/nameservers-all.txt
211.244.229.131,got it from https://public-dns.info/nameservers-all.txt
156.154.70.35,got it from https://public-dns.info/nameservers-all.txt
69.5.145.238,got it from https://public-dns.info/nameservers-all.txt
70.60.230.193,got it from https://public-dns.info/nameservers-all.txt
202.78.134.29,got it from https://public-dns.info/nameservers-all.txt
080.228.113.125,got it from https://public-dns.info/nameservers-all.txt
178.210.102.12,got it from https://public-dns.info/nameservers-all.txt
37.209.219.30,got it from https://public-dns.info/nameservers-all.txt
201.234.27.173,got it from https://public-dns.info/nameservers-all.txt
176.111.115.118,got it from https://public-dns.info/nameservers-all.txt
195.29.12.77,got it from https://public-dns.info/nameservers-all.txt
121.163.107.50,got it from https://public-dns.info/nameservers-all.txt
205.200.80.25,got it from https://public-dns.info/nameservers-all.txt
130.255.121.9,got it from https://public-dns.info/nameservers-all.txt
62.152.69.75,got it from https://public-dns.info/nameservers-all.txt
89.31.156.148,got it from https://public-dns.info/nameservers-all.txt
212.12.229.117,got it from https://public-dns.info/nameservers-all.txt
212.204.56.218,got it from https://public-dns.info/nameservers-all.txt
31.24.234.35,got it from https://public-dns.info/nameservers-all.txt
103.226.184.193,got it from https://public-dns.info/nameservers-all.txt
37.59.218.151,got it from https://public-dns.info/nameservers-all.txt
188.122.89.156,got it from https://public-dns.info/nameservers-all.txt
200.122.83.135,got it from https://public-dns.info/nameservers-all.txt
218.224.229.106,got it from https://public-dns.info/nameservers-all.txt
159.16.243.6,got it from https://public-dns.info/nameservers-all.txt
185.24.34.203,got it from https://public-dns.info/nameservers-all.txt
211.244.229.130,got it from https://public-dns.info/nameservers-all.txt
64.214.116.91,got it from https://public-dns.info/nameservers-all.txt
089.175.211.175,got it from https://public-dns.info/nameservers-all.txt
089.111.237.212,got it from https://public-dns.info/nameservers-all.txt
103.251.112.67,got it from https://public-dns.info/nameservers-all.txt
84.51.27.194,got it from https://public-dns.info/nameservers-all.txt
211.54.57.41,got it from https://public-dns.info/nameservers-all.txt
213.60.34.189,got it from https://public-dns.info/nameservers-all.txt
88.80.64.8,got it from https://public-dns.info/nameservers-all.txt
212.12.229.116,got it from https://public-dns.info/nameservers-all.txt
185.11.60.19,got it from https://public-dns.info/nameservers-all.txt
218.149.84.15,got it from https://public-dns.info/nameservers-all.txt
088.199.118.248,got it from https://public-dns.info/nameservers-all.txt
188.123.100.18,got it from https://public-dns.info/nameservers-all.txt
80.148.52.109,got it from https://public-dns.info/nameservers-all.txt
62.213.15.2,got it from https://public-dns.info/nameservers-all.txt
156.154.70.13,got it from https://public-dns.info/nameservers-all.txt
060.244.115.166,got it from https://public-dns.info/nameservers-all.txt
163.27.20.7,got it from https://public-dns.info/nameservers-all.txt
81.1.217.134,got it from https://public-dns.info/nameservers-all.txt
197.15.224.152,got it from https://public-dns.info/nameservers-all.txt
89.96.212.141,got it from https://public-dns.info/nameservers-all.txt
91.212.117.66,got it from https://public-dns.info/nameservers-all.txt
64.214.116.87,got it from https://public-dns.info/nameservers-all.txt
212.12.229.118,got it from https://public-dns.info/nameservers-all.txt
31.135.206.61,got it from https://public-dns.info/nameservers-all.txt
194.30.174.222,got it from https://public-dns.info/nameservers-all.txt
116.48.150.197,got it from https://public-dns.info/nameservers-all.txt
188.94.231.169,got it from https://public-dns.info/nameservers-all.txt
185.32.20.196,got it from https://public-dns.info/nameservers-all.txt
62.97.70.131,got it from https://public-dns.info/nameservers-all.txt
92.61.116.190,got it from https://public-dns.info/nameservers-all.txt
125.61.60.150,got it from https://public-dns.info/nameservers-all.txt
62.82.213.91,got it from https://public-dns.info/nameservers-all.txt
186.67.46.229,got it from https://public-dns.info/nameservers-all.txt
62.152.69.78,got it from https://public-dns.info/nameservers-all.txt
031.199.204.177,got it from https://public-dns.info/nameservers-all.txt
64.214.116.84,got it from https://public-dns.info/nameservers-all.txt
83.143.29.165,got it from https://public-dns.info/nameservers-all.txt
196.42.59.4,got it from https://public-dns.info/nameservers-all.txt
152.149.40.2,got it from https://public-dns.info/nameservers-all.txt
198.237.195.15,got it from https://public-dns.info/nameservers-all.txt
92.50.3.174,got it from https://public-dns.info/nameservers-all.txt
82.151.74.36,got it from https://public-dns.info/nameservers-all.txt
124.124.62.181,got it from https://public-dns.info/nameservers-all.txt
059.124.131.194,got it from https://public-dns.info/nameservers-all.txt
62.219.14.231,got it from https://public-dns.info/nameservers-all.txt
194.68.222.34,got it from https://public-dns.info/nameservers-all.txt
207.65.7.157,got it from https://public-dns.info/nameservers-all.txt
91.202.231.9,got it from https://public-dns.info/nameservers-all.txt
175.200.8.243,got it from https://public-dns.info/nameservers-all.txt
178.248.208.20,got it from https://public-dns.info/nameservers-all.txt
91.212.117.67,got it from https://public-dns.info/nameservers-all.txt
